realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
8475,stan,prodaja,85.0,2008,,,,True,Centralno,3,,190000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/donji-dorcol-85m2-vp-cg-uknj/Nk2CWBkL7-a/
8476,stan,prodaja,78.0,,,,5,True,Samostalno,3,,148000.0,Beograd,Lion,https://www.nekretnine.rs/stambeni-objekti/stanovi/lion-78m2-v-eg-uknj/Nk8j2DiYWmU/
8477,stan,prodaja,160.0,,,,5,True,Centralno,5,,215000.0,Beograd,Novi Beograd Blok 28 (Potkovica),https://www.nekretnine.rs/stambeni-objekti/stanovi/arena-160m2-v-cg-uknj/Nk1AZhdQYbD/
8478,stan,prodaja,80.0,2008,,,1,True,Centralno,3,,180000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-80m2-i-cg-uknj/NksdFKy_q97/
8479,stan,prodaja,50.0,1970,,,1,True,Centralno,3,,85000.0,Beograd,Braće Jerković,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-vitanovacka-50m2-i-cg-uknj/NkUiqrivTVp/
8480,stan,prodaja,76.0,1960,,,,True,Centralno,3,,115000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/madera-76m2-npr-cg-uknj/Nk1AXjHkC8O/
8481,stan,prodaja,230.0,2017,,,,True,Samostalno,8,,220000.0,Beograd,Zemun (Ćukovac),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-svetosavska-230m2-vpri-eg-uknj/NkQFHVYjNzC/
8482,stan,prodaja,109.0,2007,,,2,True,Centralno,4,,210000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-109m2-ii-cg-uknj/NkpX_DmJ8Ls/
8483,stan,prodaja,84.0,2010,,,5,,Centralno,3,,100000.0,Beograd,Rospi ćuprija,https://www.nekretnine.rs/stambeni-objekti/stanovi/visbanja-84m2-cg-lux/Nkqy54mVobx/
8484,stan,prodaja,125.0,2008,,,3,True,Centralno,4,,212000.0,Beograd,Konjarnik,https://www.nekretnine.rs/stambeni-objekti/stanovi/konjarnik-dmarkovic-125m2-iii-i-iv-cg-uknj/Nkj1RThK6ZL/
8485,stan,prodaja,169.0,1923,,,1,True,Samostalno,6,,310000.0,Beograd,Centar (uži),https://www.nekretnine.rs/stambeni-objekti/stanovi/andricev-v-169m2-i-kp-uknj/NkX_RLmK9B9/
8486,stan,prodaja,160.0,,,,2,True,Centralno,4,,357000.0,Beograd,Dedinje (25. maj),https://www.nekretnine.rs/stambeni-objekti/stanovi/beli-dvor-160m2-ii-cg-uknj/NkYwB_TJYeI/
8487,stan,prodaja,120.0,1980,,,10,True,Samostalno,2,,250000.0,Beograd,Novi Beograd Blok 19a,https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-19a-120m2-x-cg-uknj-lux-dupleks/NkJN9YTXDML/
8488,stan,prodaja,46.0,,,,,True,Samostalno,2,,19000.0,Beograd,Mirijevo I,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-46m2-pr-ta-uknj/NkLgnKktlVh/
8489,stan,prodaja,90.0,,,,,True,Centralno,3,,240000.0,Beograd,Slavija,https://www.nekretnine.rs/stambeni-objekti/stanovi/cvetni-trg-njegoseva-90m2-vpr-cg-uknj/Nk-03pOaD4Q/
8490,stan,prodaja,59.0,1970,,,12,True,Centralno,3,,100000.0,Beograd,Hadžipopovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-zire-59m2-xii-cg-uknj-fantastican/NkwS-3EBKZo/
